Sample_ID	Batch	Scientific_Name	Date_Added
SAMN38224228	batch2		2026-02-08
SAMN38224229	batch2		2026-02-08
SAMN38224247	batch2		2026-02-08
SAMN38224250	batch2		2026-02-08
SAMN38224273	batch2		2026-02-08
SAMN38224276	batch2		2026-02-08
SAMN38224281	batch2		2026-02-08
SAMN38224308	batch2		2026-02-08
SAMN38224349	batch2		2026-02-08
SAMN38224351	batch2		2026-02-08
SAMN38224379	batch2		2026-02-08
SAMN38224381	batch2		2026-02-08
SAMN38224391	batch2		2026-02-08
SAMN38224408	batch2		2026-02-08
SAMN38224436	batch2		2026-02-08
SAMN38224442	batch2		2026-02-08
SAMN38224743	batch2		2026-02-08
SAMN38224863	batch2		2026-02-08
SAMN38225262	batch2		2026-02-08
SAMN38225334	batch2		2026-02-08
SAMN38225526	batch2		2026-02-08
SAMN38225606	batch2		2026-02-08
SAMN38225699	batch2		2026-02-08
SAMN38225723	batch2		2026-02-08
SAMN38227445	batch2		2026-02-08
SAMN38227807	batch2		2026-02-08
SAMN38227985	batch2		2026-02-08
SAMN38227989	batch2		2026-02-08
SAMN38228033	batch2		2026-02-08
SAMN38228058	batch2		2026-02-08
SAMN38228061	batch2		2026-02-08
SAMN38228084	batch2		2026-02-08
SAMN38228105	batch2		2026-02-08
SAMN38228108	batch2		2026-02-08
SAMN38228124	batch2		2026-02-08
SAMN38228130	batch2		2026-02-08
SAMN38228139	batch2		2026-02-08
SAMN38228152	batch2		2026-02-08
SAMN38228158	batch2		2026-02-08
SAMN38228166	batch2		2026-02-08
SAMN38228187	batch2		2026-02-08
SAMN38228191	batch2		2026-02-08
SAMN38228193	batch2		2026-02-08
SAMN38228195	batch2		2026-02-08
SAMN38228197	batch2		2026-02-08
SAMN38228201	batch2		2026-02-08
SAMN38228203	batch2		2026-02-08
SAMN38228212	batch2		2026-02-08
SAMN38228213	batch2		2026-02-08
SAMN38228216	batch2		2026-02-08
SAMN38228839	batch2		2026-02-08
SAMN38228852	batch2		2026-02-08
SAMN38228864	batch2		2026-02-08
SAMN38239917	batch2		2026-02-08
SAMN38239922	batch2		2026-02-08
SAMN38239966	batch2		2026-02-08
SAMN38239969	batch2		2026-02-08
SAMN38239971	batch2		2026-02-08
SAMN38239981	batch2		2026-02-08
SAMN38239987	batch2		2026-02-08
SAMN38240033	batch2		2026-02-08
SAMN38240094	batch2		2026-02-08
SAMN38240110	batch2		2026-02-08
SAMN38240112	batch2		2026-02-08
SAMN38240125	batch2		2026-02-08
SAMN38240185	batch2		2026-02-08
SAMN38240202	batch2		2026-02-08
SAMN38240215	batch2		2026-02-08
SAMN38240254	batch2		2026-02-08
SAMN38240307	batch2		2026-02-08
SAMN38240308	batch2		2026-02-08
SAMN38240310	batch2		2026-02-08
SAMN38240345	batch2		2026-02-08
SAMN38240349	batch2		2026-02-08
SAMN38240487	batch2		2026-02-08
SAMN38240503	batch2		2026-02-08
SAMN38240538	batch2		2026-02-08
SAMN38240546	batch2		2026-02-08
SAMN38240549	batch2		2026-02-08
SAMN38240554	batch2		2026-02-08
SAMN38240576	batch2		2026-02-08
SAMN38240577	batch2		2026-02-08
SAMN38240593	batch2		2026-02-08
SAMN38240672	batch2		2026-02-08
SAMN38240712	batch2		2026-02-08
SAMN38240713	batch2		2026-02-08
SAMN38240728	batch2		2026-02-08
SAMN38240747	batch2		2026-02-08
SAMN38240835	batch2		2026-02-08
SAMN38240855	batch2		2026-02-08
SAMN38240862	batch2		2026-02-08
SAMN38240878	batch2		2026-02-08
SAMN38240879	batch2		2026-02-08
SAMN38240911	batch2		2026-02-08
SAMN38245986	batch2		2026-02-08
SAMN38246030	batch2		2026-02-08
SAMN38246093	batch2		2026-02-08
SAMN38247417	batch2		2026-02-08
SAMN38247555	batch2		2026-02-08
SAMN38251663	batch2		2026-02-08
SAMN38252463	batch2		2026-02-08
SAMN38252544	batch2		2026-02-08
SAMN38252548	batch2		2026-02-08
SAMN38252591	batch2		2026-02-08
SAMN38252633	batch2		2026-02-08
SAMN38252672	batch2		2026-02-08
SAMN38252673	batch2		2026-02-08
SAMN38252682	batch2		2026-02-08
SAMN38252691	batch2		2026-02-08
SAMN38252711	batch2		2026-02-08
SAMN38252762	batch2		2026-02-08
SAMN38252788	batch2		2026-02-08
SAMN38252832	batch2		2026-02-08
SAMN38252833	batch2		2026-02-08
SAMN38252836	batch2		2026-02-08
SAMN38252898	batch2		2026-02-08
SAMN38252906	batch2		2026-02-08
SAMN38252908	batch2		2026-02-08
SAMN38252915	batch2		2026-02-08
SAMN38252943	batch2		2026-02-08
SAMN38252992	batch2		2026-02-08
SAMN38253027	batch2		2026-02-08
SAMN38253031	batch2		2026-02-08
SAMN38253050	batch2		2026-02-08
SAMN38253176	batch2		2026-02-08
SAMN38253181	batch2		2026-02-08
SAMN38253231	batch2		2026-02-08
SAMN38257098	batch2		2026-02-08
SAMN38260143	batch2		2026-02-08
SAMN38261016	batch2		2026-02-08
SAMN38261057	batch2		2026-02-08
SAMN38261069	batch2		2026-02-08
SAMN38261085	batch2		2026-02-08
SAMN38261144	batch2		2026-02-08
SAMN38261145	batch2		2026-02-08
SAMN38261147	batch2		2026-02-08
SAMN38261179	batch2		2026-02-08
SAMN38261200	batch2		2026-02-08
SAMN38261214	batch2		2026-02-08
SAMN38261252	batch2		2026-02-08
SAMN38261267	batch2		2026-02-08
SAMN38261299	batch2		2026-02-08
SAMN38261360	batch2		2026-02-08
SAMN38261370	batch2		2026-02-08
SAMN38261393	batch2		2026-02-08
SAMN38261456	batch2		2026-02-08
SAMN38261466	batch2		2026-02-08
SAMN38261494	batch2		2026-02-08
SAMN38261498	batch2		2026-02-08
SAMN38261512	batch2		2026-02-08
SAMN38261559	batch2		2026-02-08
SAMN38261582	batch2		2026-02-08
SAMN38261616	batch2		2026-02-08
SAMN38261678	batch2		2026-02-08
SAMN38261682	batch2		2026-02-08
SAMN38261710	batch2		2026-02-08
SAMN38261740	batch2		2026-02-08
SAMN38261749	batch2		2026-02-08
SAMN38261759	batch2		2026-02-08
SAMN38261770	batch2		2026-02-08
SAMN38261775	batch2		2026-02-08
SAMN38261788	batch2		2026-02-08
SAMN38261820	batch2		2026-02-08
SAMN38261850	batch2		2026-02-08
SAMN38261860	batch2		2026-02-08
SAMN38261864	batch2		2026-02-08
SAMN38261940	batch2		2026-02-08
SAMN38261970	batch2		2026-02-08
SAMN38261983	batch2		2026-02-08
SAMN38261992	batch2		2026-02-08
SAMN38263250	batch2		2026-02-08
SAMN38263260	batch2		2026-02-08
SAMN38265556	batch2		2026-02-08
SAMN38265557	batch2		2026-02-08
SAMN38266130	batch2		2026-02-08
SAMN38266169	batch2		2026-02-08
SAMN38266173	batch2		2026-02-08
SAMN38266206	batch2		2026-02-08
SAMN38266261	batch2		2026-02-08
SAMN38267022	batch2		2026-02-08
SAMN38270264	batch2		2026-02-08
SAMN38270279	batch2		2026-02-08
SAMN38270297	batch2		2026-02-08
SAMN38270426	batch2		2026-02-08
SAMN38280529	batch2		2026-02-08
SAMN38280535	batch2		2026-02-08
SAMN38281538	batch2		2026-02-08
SAMN38282366	batch2		2026-02-08
SAMN38282562	batch2		2026-02-08
SAMN38283028	batch2		2026-02-08
SAMN38283159	batch2		2026-02-08
SAMN38284709	batch2		2026-02-08
SAMN38285153	batch2		2026-02-08
SAMN38285154	batch2		2026-02-08
SAMN38285333	batch2		2026-02-08
SAMN38285724	batch2		2026-02-08
SAMN38289727	batch2		2026-02-08
SAMN38293534	batch2		2026-02-08
SAMN38295818	batch2		2026-02-08
SAMN38296414	batch2		2026-02-08
SAMN38298127	batch2		2026-02-08
SAMN38298132	batch2		2026-02-08
SAMN38298251	batch2		2026-02-08
SAMN38300127	batch2		2026-02-08
SAMN38300311	batch2		2026-02-08
SAMN38300328	batch2		2026-02-08
SAMN38300544	batch2		2026-02-08
SAMN38301789	batch2		2026-02-08
SAMN38302066	batch2		2026-02-08
SAMN38316153	batch2		2026-02-08
SAMN38319888	batch2		2026-02-08
SAMN38319963	batch2		2026-02-08
SAMN38319969	batch2		2026-02-08
SAMN38319989	batch2		2026-02-08
SAMN38319990	batch2		2026-02-08
SAMN38319999	batch2		2026-02-08
SAMN38320038	batch2		2026-02-08
SAMN38320045	batch2		2026-02-08
SAMN38320048	batch2		2026-02-08
SAMN38320072	batch2		2026-02-08
SAMN38320074	batch2		2026-02-08
SAMN38320084	batch2		2026-02-08
SAMN38320104	batch2		2026-02-08
SAMN38320142	batch2		2026-02-08
SAMN38320145	batch2		2026-02-08
SAMN38320184	batch2		2026-02-08
SAMN38320196	batch2		2026-02-08
SAMN38320237	batch2		2026-02-08
SAMN38320251	batch2		2026-02-08
SAMN38320275	batch2		2026-02-08
SAMN38320306	batch2		2026-02-08
SAMN38320313	batch2		2026-02-08
SAMN38320463	batch2		2026-02-08
SAMN38320526	batch2		2026-02-08
SAMN38320564	batch2		2026-02-08
SAMN38320574	batch2		2026-02-08
SAMN38320583	batch2		2026-02-08
SAMN38320597	batch2		2026-02-08
SAMN38320612	batch2		2026-02-08
SAMN38320627	batch2		2026-02-08
SAMN38320635	batch2		2026-02-08
SAMN38320683	batch2		2026-02-08
SAMN38320704	batch2		2026-02-08
SAMN38320716	batch2		2026-02-08
SAMN38320739	batch2		2026-02-08
SAMN38320833	batch2		2026-02-08
SAMN38320836	batch2		2026-02-08
SAMN38321464	batch2		2026-02-08
SAMN38321476	batch2		2026-02-08
SAMN38321478	batch2		2026-02-08
SAMN38321516	batch2		2026-02-08
SAMN38321540	batch2		2026-02-08
SAMN38321544	batch2		2026-02-08
SAMN38321638	batch2		2026-02-08
SAMN38321642	batch2		2026-02-08
SAMN38321657	batch2		2026-02-08
SAMN38321659	batch2		2026-02-08
SAMN38321660	batch2		2026-02-08
SAMN38321697	batch2		2026-02-08
SAMN38321743	batch2		2026-02-08
SAMN38321751	batch2		2026-02-08
SAMN38321768	batch2		2026-02-08
SAMN38321778	batch2		2026-02-08
SAMN38321855	batch2		2026-02-08
SAMN38321877	batch2		2026-02-08
SAMN38321986	batch2		2026-02-08
SAMN38321998	batch2		2026-02-08
SAMN38322017	batch2		2026-02-08
SAMN38322080	batch2		2026-02-08
SAMN38322102	batch2		2026-02-08
SAMN38322193	batch2		2026-02-08
SAMN38322197	batch2		2026-02-08
SAMN38322252	batch2		2026-02-08
SAMN38322262	batch2		2026-02-08
SAMN38322269	batch2		2026-02-08
SAMN38322277	batch2		2026-02-08
SAMN38322289	batch2		2026-02-08
SAMN38322293	batch2		2026-02-08
SAMN38322296	batch2		2026-02-08
SAMN38322396	batch2		2026-02-08
SAMN38325910	batch2		2026-02-08
SAMN38326048	batch2		2026-02-08
SAMN38326136	batch2		2026-02-08
SAMN38326150	batch2		2026-02-08
SAMN38326159	batch2		2026-02-08
SAMN38326180	batch2		2026-02-08
SAMN38326186	batch2		2026-02-08
SAMN38326206	batch2		2026-02-08
SAMN38326220	batch2		2026-02-08
SAMN38326236	batch2		2026-02-08
SAMN38326249	batch2		2026-02-08
SAMN38326270	batch2		2026-02-08
SAMN38326320	batch2		2026-02-08
SAMN38326423	batch2		2026-02-08
SAMN38326424	batch2		2026-02-08
SAMN38326439	batch2		2026-02-08
SAMN38326625	batch2		2026-02-08
SAMN38326627	batch2		2026-02-08
SAMN38326725	batch2		2026-02-08
SAMN38326727	batch2		2026-02-08
SAMN38326743	batch2		2026-02-08
SAMN38326778	batch2		2026-02-08
SAMN38326829	batch2		2026-02-08
SAMN38326834	batch2		2026-02-08
SAMN38326841	batch2		2026-02-08
SAMN38326863	batch2		2026-02-08
SAMN38326890	batch2		2026-02-08
SAMN38328046	batch2		2026-02-08
SAMN38328048	batch2		2026-02-08
SAMN38329763	batch2		2026-02-08
SAMN38329828	batch2		2026-02-08
SAMN38329832	batch2		2026-02-08
SAMN38329844	batch2		2026-02-08
SAMN38329916	batch2		2026-02-08
SAMN38329941	batch2		2026-02-08
SAMN38329949	batch2		2026-02-08
SAMN38329981	batch2		2026-02-08
SAMN38330005	batch2		2026-02-08
SAMN38330015	batch2		2026-02-08
SAMN38330052	batch2		2026-02-08
SAMN38330086	batch2		2026-02-08
SAMN38330088	batch2		2026-02-08
SAMN38330092	batch2		2026-02-08
SAMN38330117	batch2		2026-02-08
SAMN38330130	batch2		2026-02-08
SAMN38330135	batch2		2026-02-08
SAMN38330136	batch2		2026-02-08
SAMN38330153	batch2		2026-02-08
SAMN38330155	batch2		2026-02-08
SAMN38331835	batch2		2026-02-08
SAMN38331882	batch2		2026-02-08
SAMN38331887	batch2		2026-02-08
SAMN38331906	batch2		2026-02-08
SAMN38331924	batch2		2026-02-08
SAMN38332898	batch2		2026-02-08
SAMN38334233	batch2		2026-02-08
SAMN38334635	batch2		2026-02-08
SAMN38334649	batch2		2026-02-08
SAMN38334654	batch2		2026-02-08
SAMN38334676	batch2		2026-02-08
SAMN38334699	batch2		2026-02-08
SAMN38334885	batch2		2026-02-08
SAMN38334890	batch2		2026-02-08
SAMN38334891	batch2		2026-02-08
SAMN38334900	batch2		2026-02-08
SAMN38334968	batch2		2026-02-08
SAMN38335032	batch2		2026-02-08
SAMN38335145	batch2		2026-02-08
SAMN38335489	batch2		2026-02-08
SAMN38335492	batch2		2026-02-08
SAMN38335504	batch2		2026-02-08
SAMN38335533	batch2		2026-02-08
SAMN38335545	batch2		2026-02-08
SAMN38335566	batch2		2026-02-08
SAMN38336119	batch2		2026-02-08
SAMN38336124	batch2		2026-02-08
SAMN38337223	batch2		2026-02-08
SAMN38338594	batch2		2026-02-08
SAMN38338599	batch2		2026-02-08
SAMN38340611	batch2		2026-02-08
SAMN38340630	batch2		2026-02-08
SAMN38340667	batch2		2026-02-08
SAMN38340709	batch2		2026-02-08
SAMN38342269	batch2		2026-02-08
SAMN38342279	batch2		2026-02-08
SAMN38342293	batch2		2026-02-08
SAMN38342313	batch2		2026-02-08
SAMN38342352	batch2		2026-02-08
SAMN38342372	batch2		2026-02-08
SAMN38342373	batch2		2026-02-08
SAMN38342396	batch2		2026-02-08
SAMN38342399	batch2		2026-02-08
SAMN38342404	batch2		2026-02-08
SAMN38342411	batch2		2026-02-08
SAMN38342434	batch2		2026-02-08
SAMN38342565	batch2		2026-02-08
SAMN38342634	batch2		2026-02-08
SAMN38342650	batch2		2026-02-08
SAMN38342705	batch2		2026-02-08
SAMN38342713	batch2		2026-02-08
SAMN38342723	batch2		2026-02-08
SAMN38342729	batch2		2026-02-08
SAMN38342746	batch2		2026-02-08
SAMN38342748	batch2		2026-02-08
SAMN38342750	batch2		2026-02-08
SAMN38342777	batch2		2026-02-08
SAMN38342782	batch2		2026-02-08
SAMN38342839	batch2		2026-02-08
SAMN38342911	batch2		2026-02-08
SAMN38342913	batch2		2026-02-08
SAMN38342938	batch2		2026-02-08
SAMN38342954	batch2		2026-02-08
SAMN38342988	batch2		2026-02-08
SAMN38343012	batch2		2026-02-08
SAMN38343063	batch2		2026-02-08
SAMN38343074	batch2		2026-02-08
SAMN38343088	batch2		2026-02-08
SAMN38343115	batch2		2026-02-08
SAMN38343135	batch2		2026-02-08
SAMN38345151	batch2		2026-02-08
SAMN38347178	batch2		2026-02-08
SAMN38347199	batch2		2026-02-08
SAMN38348559	batch2		2026-02-08
SAMN38348961	batch2		2026-02-08
SAMN38349632	batch2		2026-02-08
SAMN38350054	batch2		2026-02-08
SAMN38350144	batch2		2026-02-08
SAMN38350395	batch2		2026-02-08
SAMN38350793	batch2		2026-02-08
SAMN38351238	batch2		2026-02-08
SAMN38351306	batch2		2026-02-08
SAMN38351375	batch2		2026-02-08
SAMN38355117	batch2		2026-02-08
SAMN38355258	batch2		2026-02-08
SAMN38355300	batch2		2026-02-08
SAMN38355312	batch2		2026-02-08
SAMN38355316	batch2		2026-02-08
SAMN38355325	batch2		2026-02-08
SAMN38355330	batch2		2026-02-08
SAMN38355334	batch2		2026-02-08
SAMN38355356	batch2		2026-02-08
SAMN38355388	batch2		2026-02-08
SAMN38355458	batch2		2026-02-08
SAMN38355466	batch2		2026-02-08
SAMN38355477	batch2		2026-02-08
SAMN38355511	batch2		2026-02-08
SAMN38355519	batch2		2026-02-08
SAMN38355575	batch2		2026-02-08
SAMN38355627	batch2		2026-02-08
SAMN38355634	batch2		2026-02-08
SAMN38355678	batch2		2026-02-08
SAMN38355739	batch2		2026-02-08
SAMN38355795	batch2		2026-02-08
SAMN38355806	batch2		2026-02-08
SAMN38355813	batch2		2026-02-08
SAMN38355856	batch2		2026-02-08
SAMN38355867	batch2		2026-02-08
SAMN38355894	batch2		2026-02-08
SAMN38355920	batch2		2026-02-08
SAMN38355924	batch2		2026-02-08
SAMN38355955	batch2		2026-02-08
SAMN38355983	batch2		2026-02-08
SAMN38355987	batch2		2026-02-08
SAMN38356010	batch2		2026-02-08
SAMN38356014	batch2		2026-02-08
SAMN38356016	batch2		2026-02-08
SAMN38356086	batch2		2026-02-08
SAMN38356126	batch2		2026-02-08
SAMN38356172	batch2		2026-02-08
SAMN38356195	batch2		2026-02-08
SAMN38356199	batch2		2026-02-08
SAMN38356222	batch2		2026-02-08
SAMN38358317	batch2		2026-02-08
SAMN38358321	batch2		2026-02-08
SAMN38366969	batch2		2026-02-08
SAMN38368848	batch2		2026-02-08
SAMN38368858	batch2		2026-02-08
SAMN38368868	batch2		2026-02-08
SAMN38368884	batch2		2026-02-08
SAMN38368885	batch2		2026-02-08
SAMN38368938	batch2		2026-02-08
SAMN38369421	batch2		2026-02-08
SAMN38369953	batch2		2026-02-08
SAMN38369955	batch2		2026-02-08
SAMN38369956	batch2		2026-02-08
SAMN38370119	batch2		2026-02-08
SAMN38370292	batch2		2026-02-08
SAMN38370382	batch2		2026-02-08
SAMN38370389	batch2		2026-02-08
SAMN38370607	batch2		2026-02-08
SAMN38370613	batch2		2026-02-08
SAMN38370676	batch2		2026-02-08
SAMN38370683	batch2		2026-02-08
SAMN38370753	batch2		2026-02-08
SAMN38370758	batch2		2026-02-08
SAMN38370806	batch2		2026-02-08
SAMN38370883	batch2		2026-02-08
SAMN38370895	batch2		2026-02-08
SAMN38370938	batch2		2026-02-08
SAMN38370946	batch2		2026-02-08
SAMN38371008	batch2		2026-02-08
SAMN38371019	batch2		2026-02-08
SAMN38371042	batch2		2026-02-08
SAMN38371052	batch2		2026-02-08
SAMN38371064	batch2		2026-02-08
SAMN38371078	batch2		2026-02-08
SAMN38371099	batch2		2026-02-08
SAMN38371150	batch2		2026-02-08
SAMN38371157	batch2		2026-02-08
SAMN38371182	batch2		2026-02-08
SAMN38371193	batch2		2026-02-08
SAMN38371204	batch2		2026-02-08
SAMN38371220	batch2		2026-02-08
SAMN38371239	batch2		2026-02-08
SAMN38371240	batch2		2026-02-08
SAMN38371253	batch2		2026-02-08
SAMN38371254	batch2		2026-02-08
SAMN38371276	batch2		2026-02-08
SAMN38371283	batch2		2026-02-08
SAMN38371301	batch2		2026-02-08
SAMN38371304	batch2		2026-02-08
SAMN38371312	batch2		2026-02-08
SAMN38371313	batch2		2026-02-08
SAMN38371338	batch2		2026-02-08
SAMN38371349	batch2		2026-02-08
SAMN38371357	batch2		2026-02-08
SAMN38371396	batch2		2026-02-08
SAMN38371450	batch2		2026-02-08
SAMN38371455	batch2		2026-02-08
SAMN38371458	batch2		2026-02-08
SAMN38371460	batch2		2026-02-08
SAMN38371472	batch2		2026-02-08
SAMN38371492	batch2		2026-02-08
SAMN38371556	batch2		2026-02-08
SAMN38371563	batch2		2026-02-08
SAMN38371607	batch2		2026-02-08
SAMN38371613	batch2		2026-02-08
SAMN38371626	batch2		2026-02-08
SAMN38371636	batch2		2026-02-08
SAMN38371640	batch2		2026-02-08
SAMN38371643	batch2		2026-02-08
SAMN38371656	batch2		2026-02-08
SAMN38371680	batch2		2026-02-08
SAMN38371723	batch2		2026-02-08
SAMN38371731	batch2		2026-02-08
SAMN38371734	batch2		2026-02-08
SAMN38371738	batch2		2026-02-08
SAMN38372146	batch2		2026-02-08
SAMN38372174	batch2		2026-02-08
SAMN38372182	batch2		2026-02-08
SAMN38372200	batch2		2026-02-08
SAMN38372298	batch2		2026-02-08
SAMN38372384	batch2		2026-02-08
SAMN38372487	batch2		2026-02-08
SAMN38372495	batch2		2026-02-08
SAMN38372522	batch2		2026-02-08
SAMN38372531	batch2		2026-02-08
SAMN38372563	batch2		2026-02-08
SAMN38372573	batch2		2026-02-08
SAMN38372638	batch2		2026-02-08
SAMN38372656	batch2		2026-02-08
SAMN38372683	batch2		2026-02-08
SAMN38372685	batch2		2026-02-08
SAMN38372707	batch2		2026-02-08
SAMN38372712	batch2		2026-02-08
SAMN38372723	batch2		2026-02-08
SAMN38372725	batch2		2026-02-08
SAMN38372736	batch2		2026-02-08
SAMN38372745	batch2		2026-02-08
SAMN38372765	batch2		2026-02-08
SAMN38372787	batch2		2026-02-08
SAMN38372788	batch2		2026-02-08
SAMN38372846	batch2		2026-02-08
SAMN38372873	batch2		2026-02-08
SAMN38372924	batch2		2026-02-08
SAMN38372943	batch2		2026-02-08
SAMN38372945	batch2		2026-02-08
SAMN38372980	batch2		2026-02-08
SAMN38372992	batch2		2026-02-08
SAMN38372995	batch2		2026-02-08
SAMN38373013	batch2		2026-02-08
SAMN38373022	batch2		2026-02-08
SAMN38373052	batch2		2026-02-08
SAMN38373061	batch2		2026-02-08
SAMN38373072	batch2		2026-02-08
SAMN38373101	batch2		2026-02-08
SAMN38373108	batch2		2026-02-08
SAMN38373123	batch2		2026-02-08
SAMN38373174	batch2		2026-02-08
SAMN38373175	batch2		2026-02-08
SAMN38373176	batch2		2026-02-08
SAMN38373187	batch2		2026-02-08
SAMN38373210	batch2		2026-02-08
SAMN38373215	batch2		2026-02-08
SAMN38373228	batch2		2026-02-08
SAMN38373237	batch2		2026-02-08
SAMN38373240	batch2		2026-02-08
SAMN38373255	batch2		2026-02-08
SAMN38373260	batch2		2026-02-08
SAMN38373266	batch2		2026-02-08
SAMN38373288	batch2		2026-02-08
SAMN38373305	batch2		2026-02-08
SAMN38373320	batch2		2026-02-08
SAMN38373349	batch2		2026-02-08
SAMN38373365	batch2		2026-02-08
SAMN38373375	batch2		2026-02-08
SAMN38373378	batch2		2026-02-08
SAMN38373389	batch2		2026-02-08
SAMN38373424	batch2		2026-02-08
SAMN38373462	batch2		2026-02-08
SAMN38373469	batch2		2026-02-08
SAMN38373497	batch2		2026-02-08
SAMN38373524	batch2		2026-02-08
SAMN38373544	batch2		2026-02-08
SAMN38373556	batch2		2026-02-08
SAMN38373575	batch2		2026-02-08
SAMN38373643	batch2		2026-02-08
SAMN38373648	batch2		2026-02-08
SAMN38373650	batch2		2026-02-08
SAMN38373654	batch2		2026-02-08
SAMN38373662	batch2		2026-02-08
SAMN38373665	batch2		2026-02-08
SAMN38373702	batch2		2026-02-08
SAMN38373721	batch2		2026-02-08
SAMN38373726	batch2		2026-02-08
SAMN38373745	batch2		2026-02-08
SAMN38373770	batch2		2026-02-08
SAMN38373772	batch2		2026-02-08
SAMN38373783	batch2		2026-02-08
SAMN38373784	batch2		2026-02-08
SAMN38373785	batch2		2026-02-08
SAMN38373800	batch2		2026-02-08
SAMN38373827	batch2		2026-02-08
SAMN38373853	batch2		2026-02-08
SAMN38373868	batch2		2026-02-08
SAMN38373893	batch2		2026-02-08
SAMN38374383	batch2		2026-02-08
SAMN38375906	batch2		2026-02-08
SAMN38375908	batch2		2026-02-08
SAMN38375920	batch2		2026-02-08
SAMN38375929	batch2		2026-02-08
SAMN38375938	batch2		2026-02-08
SAMN38375967	batch2		2026-02-08
SAMN38376420	batch2		2026-02-08
SAMN38376421	batch2		2026-02-08
SAMN38378445	batch2		2026-02-08
SAMN38378466	batch2		2026-02-08
SAMN38378500	batch2		2026-02-08
SAMN38378577	batch2		2026-02-08
